"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2002 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2002 JIF,Eigenfactor
"JOURNAL OF NEUROIMAGING","J NEUROIMAGING","1051-2284","1552-6569","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.935","N/A",
"BIOSEPARATION","BIOSEPARATION","0923-179X","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","0.929","N/A",
"BIOCATALYSIS AND BIOTRANSFORMATION","BIOCATAL BIOTRANSFOR","1024-2422","1029-2446","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.928","N/A",
"DRUG AND CHEMICAL TOXICOLOGY","DRUG CHEM TOXICOL","0148-0545","1525-6014","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.928","N/A",
"BRITISH JOURNAL OF RADIOLOGY","BRIT J RADIOL","0007-1285","1748-880X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.925","N/A",
"JOURNAL OF THE AMERICAN LEATHER CHEMISTS ASSOCIATION","J AM LEATHER CHEM AS","0002-9726","N/A","CHEMISTRY, APPLIED - SCIE","0.925","N/A",
"CURRENT TOPICS IN MEMBRANES","CURR TOP MEMBR","1063-5823","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.92","N/A",
"FISH PHYSIOLOGY AND BIOCHEMISTRY","FISH PHYSIOL BIOCHEM","0920-1742","1573-5168","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.92","N/A",
"ANALYTICAL LETTERS","ANAL LETT","0003-2719","1532-236X","CHEMISTRY, ANALYTICAL - SCIE","0.911","N/A",
"BIOCHEMICAL SYSTEMATICS AND ECOLOGY","BIOCHEM SYST ECOL","0305-1978","1873-2925","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.909","N/A",
"JOURNAL OF AOAC INTERNATIONAL","J AOAC INT","1060-3271","1944-7922","CHEMISTRY, ANALYTICAL - SCIE","0.907","N/A",
"COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY","COLD SPRING HARB SYM","0091-7451","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.902","N/A",
"COLD SPRING HARBOR SYMPOSIA ON QUANTITATIVE BIOLOGY","COLD SPRING HARB SYM","0091-7451","N/A","BIOLOGY - SCIE","0.902","N/A",
"CURRENT PROBLEMS IN CANCER","CURR PROB CANCER","0147-0272","1535-6345","ONCOLOGY - SCIE","0.9","N/A",
"ULTRASONIC IMAGING","ULTRASONIC IMAGING","0161-7346","1096-0910","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.9","N/A",
"PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.899","N/A",
"HETEROATOM CHEMISTRY","HETEROATOM CHEM","1042-7163","1098-1071","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.897","N/A",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","BIOLOGY - SCIE","0.896","N/A",
"FULLERENE SCIENCE AND TECHNOLOGY","FULLERENE SCI TECHN","1064-122X","N/A","CHEMISTRY, PHYSICAL - SCIE","0.896","N/A",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, MEDICINAL - SCIE","0.895","N/A",
"INTERNATIONAL JOURNAL OF INORGANIC MATERIALS","INT J INORG MATER","1466-6049","N/A","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","0.891","N/A",
"APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY","APPL BIOCHEM BIOTECH","0273-2289","1559-0291","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.89","N/A",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
