"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2000 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2000 JIF,Eigenfactor
"JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY","J CHEM TECHNOL BIOT","0268-2575","1097-4660","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.883","N/A",
"BIOTHERAPY","BIOTHERAPY","0921-299X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.87","N/A",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","0.869","N/A",
"FLUID PHASE EQUILIBRIA","FLUID PHASE EQUILIBR","0378-3812","1879-0224","CHEMISTRY, PHYSICAL - SCIE","0.869","N/A",
"ABDOMINAL IMAGING","ABDOM IMAGING","0942-8925","1432-0509","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","0.866","N/A",
"ZEITSCHRIFT FUR PHYSIKALISCHE CHEMIE-INTERNATIONAL JOURNAL OF RESEARCH IN P","Z PHYS CHEM","0942-9352","2196-7156","CHEMISTRY, PHYSICAL - SCIE","0.861","N/A",
"JOURNAL OF CARBOHYDRATE CHEMISTRY","J CARBOHYD CHEM","0732-8303","1532-2327","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.855","N/A",
"JOURNAL OF FLUORINE CHEMISTRY","J FLUORINE CHEM","0022-1139","1873-3328","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","0.851","N/A",
"JOURNAL OF MOLECULAR STRUCTURE","J MOL STRUCT","0022-2860","1872-8014","CHEMISTRY, PHYSICAL - SCIE","0.849","N/A",
"ORGANIC PROCESS RESEARCH & DEVELOPMENT","ORG PROCESS RES DEV","1083-6160","1520-586X","CHEMISTRY, MEDICINAL - SCIE","0.848","N/A",
"MOLECULAR BIOTECHNOLOGY","MOL BIOTECHNOL","1073-6085","1559-0305","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.847","N/A",
"FULLERENE SCIENCE AND TECHNOLOGY","FULLERENE SCI TECHN","1064-122X","N/A","CHEMISTRY, PHYSICAL - SCIE","0.846","N/A",
"JOURNAL OF ALLOYS AND COMPOUNDS","J ALLOY COMPD","0925-8388","1873-4669","CHEMISTRY, PHYSICAL - SCIE","0.845","N/A",
"JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES","J LIQ CHROMATOGR R T","1082-6076","1520-572X","BIOCHEMICAL RESEARCH METHODS - SCIE","0.844","N/A",
"JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES","J LIQ CHROMATOGR R T","1082-6076","1520-572X","CHEMISTRY, ANALYTICAL - SCIE","0.844","N/A",
"APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY","APPL BIOCHEM BIOTECH","0273-2289","1559-0291","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.843","N/A",
"ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY","ARCH PHYSIOL BIOCHEM","1381-3455","1744-4160","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.841","N/A",
"FLAVOUR AND FRAGRANCE JOURNAL","FLAVOUR FRAG J","0882-5734","1099-1026","CHEMISTRY, APPLIED - SCIE","0.838","N/A",
"ARCHIVES ITALIENNES DE BIOLOGIE","ARCH ITAL BIOL","0003-9829","0003-9829","BIOLOGY - SCIE","0.837","N/A",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","0.836","N/A",
"ANNALS OF HUMAN BIOLOGY","ANN HUM BIOL","0301-4460","1464-5033","BIOLOGY - SCIE","0.835","N/A",
"DRUG NEWS & PERSPECTIVES","DRUG NEWS PERSPECT","0214-0934","2013-0139","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.835","N/A",
"JOURNAL OF SOLUTION CHEMISTRY","J SOLUTION CHEM","0095-9782","1572-8927","CHEMISTRY, PHYSICAL - SCIE","0.835","N/A",
"REVIEWS ON HETEROATOM CHEMISTRY","REV HETEROATOM CHEM","0915-6151","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.833","N/A",
"AUSTRALIAN JOURNAL OF CHEMISTRY","AUST J CHEM","0004-9425","1445-0038","CHEMISTRY, MULTIDISCIPLINARY - SCIE","0.828","N/A",
"MAGNESIUM RESEARCH","MAGNESIUM RES","0953-1424","1952-4021","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","0.825","N/A",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
